"rank" "feature_density_pos" "weighted_feature_density_pos" 
0.73428 1.4678 1.4678
0.73454 1.4681 1.4681
0.73481 1.4678 1.4678
0.73507 1.4682 1.4682
0.73533 1.4681 1.4681
0.73560 1.4678 1.4678
0.73586 1.4681 1.4681
0.73612 1.4678 1.4678
0.73639 1.4678 1.4678
0.73665 1.4681 1.4681
0.73691 1.4678 1.4678
0.73717 1.4681 1.4681
0.73744 1.4682 1.4682
0.73770 1.4678 1.4678
0.73796 1.4681 1.4681
0.73823 1.4678 1.4678
0.73849 1.4681 1.4681
0.73875 1.4678 1.4678
0.73902 1.4681 1.4681
0.73928 1.4678 1.4678
0.73954 1.4678 1.4678
0.73981 1.4681 1.4681
0.74007 1.4682 1.4682
0.74033 1.4681 1.4681
0.74059 1.4678 1.4678
0.74086 1.4678 1.4678
0.74112 1.4681 1.4681
0.74138 1.4678 1.4678
0.74165 1.4681 1.4681
0.74191 1.4678 1.4678
0.74217 1.4678 1.4678
0.74244 1.4681 1.4681
0.74270 1.4682 1.4682
0.74296 1.4681 1.4681
0.74323 1.4678 1.4678
0.74349 1.4678 1.4678
0.74375 1.4681 1.4681
0.74401 1.4678 1.4678
0.74428 1.4681 1.4681
0.74454 1.4678 1.4678
0.74480 1.4681 1.4681
0.74507 1.4682 1.4682
0.74533 1.4678 1.4678
0.74559 1.4681 1.4681
0.74586 1.4678 1.4678
0.74612 1.4681 1.4681
0.74638 1.4678 1.4678
0.74665 1.4678 1.4678
0.74691 1.4681 1.4681
0.74717 1.4678 1.4678
0.74743 1.4681 1.4681
0.74770 1.4682 1.4682
0.74796 1.4678 1.4678
0.74822 1.4681 1.4681
0.74849 1.4678 1.4678
0.74875 1.4681 1.4681
0.74901 1.4678 1.4678
0.74928 1.4678 1.4678
0.74954 1.4681 1.4681
0.74980 1.4678 1.4678
0.75007 1.4684 1.4684
0.75033 1.4678 1.4678
0.75059 1.4678 1.4678
0.75086 1.4681 1.4681
0.75112 1.4678 1.4678
0.75138 1.4681 1.4681
0.75164 1.4678 1.4678
0.75191 1.4681 1.4681
0.75217 1.4678 1.4678
0.75243 1.4678 1.4678
0.75270 1.4684 1.4684
0.75296 1.4678 1.4678
0.75322 1.4681 1.4681
0.75349 1.4678 1.4678
0.75375 1.4678 1.4678
0.75401 1.4681 1.4681
0.75428 1.4678 1.4678
0.75454 1.6339 1.6339
0.75480 1.6339 1.6339
0.75506 1.6343 1.6343
0.75533 1.6339 1.6339
0.75559 1.6339 1.6339
0.75585 1.6337 1.6337
0.75612 1.6339 1.6339
0.75638 1.6339 1.6339
0.75664 1.6339 1.6339
0.75691 1.6339 1.6339
0.75717 1.6339 1.6339
0.75743 1.6339 1.6339
0.75770 1.6340 1.6340
0.75796 1.6339 1.6339
0.75822 1.6339 1.6339
0.75848 1.6339 1.6339
0.75875 1.6339 1.6339
0.75901 1.6338 1.6338
0.75927 1.6339 1.6339
0.75954 1.6339 1.6339
0.75980 1.6339 1.6339
0.76006 1.6341 1.6341
0.76033 1.6339 1.6339
0.76059 1.6339 1.6339
0.76085 1.6339 1.6339
0.76112 1.6338 1.6338
0.76138 1.6339 1.6339
0.76164 1.6339 1.6339
0.76190 1.6338 1.6338
0.76217 1.6339 1.6339
0.76243 1.6339 1.6339
0.76269 1.6343 1.6343
0.76296 1.6338 1.6338
0.76322 1.6339 1.6339
0.76348 1.6339 1.6339
0.76375 1.6339 1.6339
0.76401 1.6338 1.6338
0.76427 1.6339 1.6339
0.76454 1.6339 1.6339
0.76480 1.6338 1.6338
0.76506 1.6339 1.6339
0.76532 1.6343 1.6343
0.76559 1.6339 1.6339
0.76585 1.6338 1.6338
0.76611 1.6339 1.6339
0.76638 1.6339 1.6339
0.76664 1.6339 1.6339
0.76690 1.6338 1.6338
0.76717 1.6339 1.6339
0.76743 1.6339 1.6339
0.76769 1.6341 1.6341
0.76796 1.6339 1.6339
0.76822 1.6339 1.6339
0.76848 1.6339 1.6339
0.76875 1.6338 1.6338
0.76901 1.6339 1.6339
0.76927 1.6339 1.6339
0.76953 1.6339 1.6339
0.76980 1.6338 1.6338
0.77006 1.6339 1.6339
0.77032 1.6343 1.6343
0.77059 1.6338 1.6338
0.77085 1.6339 1.6339
0.77111 1.6339 1.6339
0.77138 1.6339 1.6339
0.77164 1.6338 1.6338
0.77190 1.6339 1.6339
0.77217 1.6339 1.6339
0.77243 1.6338 1.6338
0.77269 1.6343 1.6343
0.77295 1.6339 1.6339
0.77322 1.6339 1.6339
0.77348 1.6338 1.6338
0.77374 1.6339 1.6339
0.77401 1.6339 1.6339
0.77427 1.6339 1.6339
0.77453 1.6338 1.6338
0.77480 1.6339 1.6339
0.77506 1.6339 1.6339
0.77532 1.6341 1.6341
0.77559 1.6339 1.6339
0.77585 1.6339 1.6339
0.77611 1.6339 1.6339
0.77637 1.6338 1.6338
0.77664 1.6339 1.6339
0.77690 1.6339 1.6339
0.77716 1.6339 1.6339
0.77743 1.6338 1.6338
0.77769 1.6343 1.6343
0.77795 1.6339 1.6339
0.77822 1.6338 1.6338
0.77848 1.6339 1.6339
0.77874 1.6339 1.6339
0.77901 1.6339 1.6339
0.77927 1.6338 1.6338
0.77953 1.6339 1.6339
0.77979 1.6339 1.6339
0.78006 1.6339 1.6339
0.78032 1.6341 1.6341
0.78058 1.6339 1.6339
0.78085 1.6339 1.6339
0.78111 1.6338 1.6338
0.78137 1.6339 1.6339
0.78164 1.6339 1.6339
0.78190 1.6339 1.6339
0.78216 1.6338 1.6338
0.78243 1.6339 1.6339
0.78269 1.6343 1.6343
0.78295 1.6339 1.6339
0.78321 1.6338 1.6338
0.78348 1.6339 1.6339
0.78374 1.6339 1.6339
0.78400 1.6338 1.6338
0.78427 1.6339 1.6339
0.78453 1.6339 1.6339
0.78479 1.6339 1.6339
0.78506 1.6338 1.6338
0.78532 1.6343 1.6343
0.78558 1.6339 1.6339
0.78585 1.6339 1.6339
0.78611 1.6338 1.6338
0.78637 1.6339 1.6339
0.78664 1.6339 1.6339
0.78690 1.6338 1.6338
0.78716 1.6339 1.6339
0.78742 1.6339 1.6339
0.78769 1.6339 1.6339
0.78795 1.6341 1.6341
0.78821 1.6339 1.6339
0.78848 1.6339 1.6339
0.78874 1.6338 1.6338
0.78900 1.6339 1.6339
0.78927 1.6339 1.6339
0.78953 1.6339 1.6339
0.78979 1.6338 1.6338
0.79006 1.6339 1.6339
0.79032 1.6343 1.6343
0.79058 1.6339 1.6339
0.79084 1.6338 1.6338
0.79111 1.6339 1.6339
0.79137 1.6339 1.6339
0.79163 1.6338 1.6338
0.79190 1.6339 1.6339
0.79216 1.6339 1.6339
0.79242 1.6339 1.6339
0.79269 1.6338 1.6338
0.79295 1.6343 1.6343
0.79321 1.6339 1.6339
0.79348 1.6339 1.6339
0.79374 1.6338 1.6338
0.79400 1.6339 1.6339
0.79426 1.6339 1.6339
0.79453 1.6338 1.6338
0.79479 1.6339 1.6339
0.79505 1.6339 1.6339
0.79532 1.6343 1.6343
0.79558 1.6338 1.6338
0.79584 1.6339 1.6339
0.79611 1.6339 1.6339
0.79637 1.6339 1.6339
0.79663 1.6338 1.6338
0.79690 1.6339 1.6339
0.79716 1.6339 1.6339
0.79742 1.6338 1.6338
0.79768 1.6339 1.6339
0.79795 1.6343 1.6343
0.79821 1.6339 1.6339
0.79847 1.6338 1.6338
0.79874 1.6339 1.6339
0.79900 1.6339 1.6339
0.79926 1.6339 1.6339
0.79953 1.6338 1.6338
0.79979 1.6339 1.6339
0.80005 1.6339 1.6339
0.80032 1.6341 1.6341
0.80058 1.7870 1.7870
0.80084 1.7870 1.7870
0.80110 1.7870 1.7870
0.80137 1.7870 1.7870
0.80163 1.7870 1.7870
0.80189 1.7870 1.7870
0.80216 1.7870 1.7870
0.80242 1.7870 1.7870
0.80268 1.7870 1.7870
0.80295 1.7874 1.7874
0.80321 1.7870 1.7870
0.80347 1.7870 1.7870
0.80374 1.7870 1.7870
0.80400 1.7870 1.7870
0.80426 1.7870 1.7870
0.80453 1.7870 1.7870
0.80479 1.7870 1.7870
0.80505 1.7870 1.7870
0.80531 1.7873 1.7873
0.80558 1.7870 1.7870
0.80584 1.7870 1.7870
0.80610 1.7870 1.7870
0.80637 1.7870 1.7870
0.80663 1.7870 1.7870
0.80689 1.7870 1.7870
0.80716 1.7870 1.7870
0.80742 1.7870 1.7870
0.80768 1.7870 1.7870
0.80795 1.7874 1.7874
0.80821 1.7870 1.7870
0.80847 1.7870 1.7870
0.80873 1.7870 1.7870
0.80900 1.7870 1.7870
0.80926 1.7870 1.7870
0.80952 1.7870 1.7870
0.80979 1.7870 1.7870
0.81005 1.7870 1.7870
0.81031 1.7874 1.7874
0.81058 1.7869 1.7869
0.81084 1.7870 1.7870
0.81110 1.7870 1.7870
0.81137 1.7870 1.7870
0.81163 1.7870 1.7870
0.81189 1.7870 1.7870
0.81215 1.7870 1.7870
0.81242 1.7870 1.7870
0.81268 1.7870 1.7870
0.81294 1.7874 1.7874
0.81321 1.7870 1.7870
0.81347 1.7870 1.7870
0.81373 1.7870 1.7870
0.81400 1.7870 1.7870
0.81426 1.7870 1.7870
0.81452 1.7870 1.7870
0.81479 1.7870 1.7870
0.81505 1.7870 1.7870
0.81531 1.7870 1.7870
0.81557 1.7874 1.7874
0.81584 1.7870 1.7870
0.81610 1.7869 1.7869
0.81636 1.7870 1.7870
0.81663 1.7870 1.7870
0.81689 1.7870 1.7870
0.81715 1.7870 1.7870
0.81742 1.7870 1.7870
0.81768 1.7870 1.7870
0.81794 1.7874 1.7874
0.81821 1.7870 1.7870
0.81847 1.7870 1.7870
0.81873 1.7870 1.7870
0.81899 1.7870 1.7870
0.81926 1.7870 1.7870
0.81952 1.7870 1.7870
0.81978 1.7870 1.7870
0.82005 1.7870 1.7870
0.82031 1.7870 1.7870
0.82057 1.7874 1.7874
0.82084 1.7870 1.7870
0.82110 1.7870 1.7870
0.82136 1.7869 1.7869
0.82163 1.7870 1.7870
0.82189 1.7870 1.7870
0.82215 1.7870 1.7870
0.82242 1.7870 1.7870
0.82268 1.7870 1.7870
0.82294 1.7874 1.7874
0.82320 1.7870 1.7870
0.82347 1.7870 1.7870
0.82373 1.7870 1.7870
0.82399 1.7870 1.7870
0.82426 1.7870 1.7870
0.82452 1.7870 1.7870
0.82478 1.7870 1.7870
0.82505 1.7870 1.7870
0.82531 1.7870 1.7870
0.82557 1.7874 1.7874
0.82584 1.7870 1.7870
0.82610 1.7870 1.7870
0.82636 1.7870 1.7870
0.82662 1.7869 1.7869
0.82689 1.7870 1.7870
0.82715 1.7870 1.7870
0.82741 1.7870 1.7870
0.82768 1.7870 1.7870
0.82794 1.7874 1.7874
0.82820 1.7870 1.7870
0.82847 1.7870 1.7870
0.82873 1.7870 1.7870
0.82899 1.7870 1.7870
0.82926 1.7870 1.7870
0.82952 1.7870 1.7870
0.82978 1.7870 1.7870
0.83004 1.7870 1.7870
0.83031 1.7870 1.7870
0.83057 1.7874 1.7874
0.83083 1.7870 1.7870
0.83110 1.7870 1.7870
0.83136 1.7870 1.7870
0.83162 1.7870 1.7870
0.83189 1.7869 1.7869
0.83215 1.7870 1.7870
0.83241 1.7870 1.7870
0.83268 1.7870 1.7870
0.83294 1.7874 1.7874
0.83320 1.7870 1.7870
0.83346 1.7870 1.7870
0.83373 1.7870 1.7870
0.83399 1.7870 1.7870
0.83425 1.7870 1.7870
0.83452 1.7870 1.7870
0.83478 1.7870 1.7870
0.83504 1.7870 1.7870
0.83531 1.7870 1.7870
0.83557 1.7874 1.7874
0.83583 1.7870 1.7870
0.83610 1.7870 1.7870
0.83636 1.7870 1.7870
0.83662 1.7870 1.7870
0.83689 1.7870 1.7870
0.83715 1.7869 1.7869
0.83741 1.7870 1.7870
0.83767 1.7870 1.7870
0.83794 1.7870 1.7870
0.83820 1.7874 1.7874
0.83846 1.7870 1.7870
0.83873 1.7870 1.7870
0.83899 1.7870 1.7870
0.83925 1.7870 1.7870
0.83952 1.7870 1.7870
0.83978 1.7870 1.7870
0.84004 1.7870 1.7870
0.84031 1.7870 1.7870
0.84057 1.7874 1.7874
0.84083 1.7870 1.7870
0.84109 1.7870 1.7870
0.84136 1.7870 1.7870
0.84162 1.7870 1.7870
0.84188 1.7870 1.7870
0.84215 1.7870 1.7870
0.84241 1.7869 1.7869
0.84267 1.7870 1.7870
0.84294 1.7870 1.7870
0.84320 1.7874 1.7874
0.84346 1.7870 1.7870
0.84373 1.7870 1.7870
0.84399 1.7870 1.7870
0.84425 1.7870 1.7870
0.84451 1.7870 1.7870
0.84478 1.7870 1.7870
0.84504 1.7870 1.7870
0.84530 1.7870 1.7870
0.84557 1.7874 1.7874
0.84583 1.9530 1.9530
0.84609 1.9530 1.9530
0.84636 1.9529 1.9529
0.84662 1.9530 1.9530
0.84688 1.9530 1.9530
0.84715 1.9530 1.9530
0.84741 1.9530 1.9530
0.84767 1.9530 1.9530
0.84793 1.9530 1.9530
0.84820 1.9533 1.9533
0.84846 1.9530 1.9530
0.84872 1.9530 1.9530
0.84899 1.9530 1.9530
0.84925 1.9530 1.9530
0.84951 1.9530 1.9530
0.84978 1.9530 1.9530
0.85004 1.9529 1.9529
0.85030 1.9530 1.9530
0.85057 1.9534 1.9534
0.85083 1.9530 1.9530
0.85109 1.9530 1.9530
0.85135 1.9530 1.9530
0.85162 1.9530 1.9530
0.85188 1.9530 1.9530
0.85214 1.9529 1.9529
0.85241 1.9530 1.9530
0.85267 1.9530 1.9530
0.85293 1.9530 1.9530
0.85320 1.9534 1.9534
0.85346 1.9530 1.9530
0.85372 1.9530 1.9530
0.85399 1.9529 1.9529
0.85425 1.9530 1.9530
0.85451 1.9530 1.9530
0.85478 1.9530 1.9530
0.85504 1.9530 1.9530
0.85530 1.9530 1.9530
0.85556 1.9534 1.9534
0.85583 1.9529 1.9529
0.85609 1.9530 1.9530
0.85635 1.9530 1.9530
0.85662 1.9530 1.9530
0.85688 1.9530 1.9530
0.85714 1.9530 1.9530
0.85741 1.9530 1.9530
0.85767 1.9529 1.9529
0.85793 1.9530 1.9530
0.85820 1.9534 1.9534
0.85846 1.9530 1.9530
0.85872 1.9530 1.9530
0.85898 1.9530 1.9530
0.85925 1.9530 1.9530
0.85951 1.9529 1.9529
0.85977 1.9530 1.9530
0.86004 1.9530 1.9530
0.86030 1.9530 1.9530
0.86056 1.9534 1.9534
0.86083 1.9530 1.9530
0.86109 1.9530 1.9530
0.86135 1.9529 1.9529
0.86162 1.9530 1.9530
0.86188 1.9530 1.9530
0.86214 1.9530 1.9530
0.86240 1.9530 1.9530
0.86267 1.9530 1.9530
0.86293 1.9530 1.9530
0.86319 1.9533 1.9533
0.86346 1.9530 1.9530
0.86372 1.9530 1.9530
0.86398 1.9530 1.9530
0.86425 1.9530 1.9530
0.86451 1.9530 1.9530
0.86477 1.9530 1.9530
0.86504 1.9530 1.9530
0.86530 1.9529 1.9529
0.86556 1.9530 1.9530
0.86582 1.9534 1.9534
0.86609 1.9530 1.9530
0.86635 1.9530 1.9530
0.86661 1.9530 1.9530
0.86688 1.9530 1.9530
0.86714 1.9529 1.9529
0.86740 1.9530 1.9530
0.86767 1.9530 1.9530
0.86793 1.9530 1.9530
0.86819 1.9534 1.9534
0.86846 1.9530 1.9530
0.86872 1.9530 1.9530
0.86898 1.9529 1.9529
0.86924 1.9530 1.9530
0.86951 1.9530 1.9530
0.86977 1.9530 1.9530
0.87003 1.9530 1.9530
0.87030 1.9530 1.9530
0.87056 1.9530 1.9530
0.87082 1.9533 1.9533
0.87109 1.9530 1.9530
0.87135 1.9530 1.9530
0.87161 1.9530 1.9530
0.87188 1.9530 1.9530
0.87214 1.9530 1.9530
0.87240 1.9530 1.9530
0.87267 1.9529 1.9529
0.87293 1.9530 1.9530
0.87319 1.9534 1.9534
0.87345 1.9530 1.9530
0.87372 1.9530 1.9530
0.87398 1.9530 1.9530
0.87424 1.9530 1.9530
0.87451 1.9529 1.9529
0.87477 1.9530 1.9530
0.87503 1.9530 1.9530
0.87530 1.9530 1.9530
0.87556 1.9530 1.9530
0.87582 1.9534 1.9534
0.87609 1.9530 1.9530
0.87635 1.9529 1.9529
0.87661 1.9530 1.9530
0.87687 1.9530 1.9530
0.87714 1.9530 1.9530
0.87740 1.9530 1.9530
0.87766 1.9530 1.9530
0.87793 1.9530 1.9530
0.87819 1.9534 1.9534
0.87845 1.9529 1.9529
0.87872 1.9530 1.9530
0.87898 1.9530 1.9530
0.87924 1.9530 1.9530
0.87951 1.9530 1.9530
0.87977 1.9530 1.9530
0.88003 1.9530 1.9530
0.88029 1.9529 1.9529
0.88056 1.9530 1.9530
0.88082 1.9534 1.9534
0.88108 1.9530 1.9530
0.88135 1.9530 1.9530
0.88161 1.9530 1.9530
0.88187 1.9530 1.9530
0.88214 1.9529 1.9529
0.88240 1.9530 1.9530
0.88266 1.9530 1.9530
0.88293 1.9530 1.9530
0.88319 1.9534 1.9534
0.88345 1.9530 1.9530
0.88371 1.9530 1.9530
0.88398 1.9529 1.9529
0.88424 1.9530 1.9530
0.88450 1.9530 1.9530
0.88477 1.9530 1.9530
0.88503 1.9530 1.9530
0.88529 1.9530 1.9530
0.88556 1.9530 1.9530
0.88582 1.9533 1.9533
0.88608 1.9530 1.9530
0.88635 1.9530 1.9530
0.88661 1.9530 1.9530
0.88687 2.1189 2.1189
0.88713 2.1189 2.1189
0.88740 2.1188 2.1188
0.88766 2.1189 2.1189
0.88792 2.1189 2.1189
0.88819 2.1189 2.1189
0.88845 2.1193 2.1193
0.88871 2.1189 2.1189
0.88898 2.1189 2.1189
0.88924 2.1189 2.1189
0.88950 2.1188 2.1188
0.88977 2.1189 2.1189
0.89003 2.1189 2.1189
0.89029 2.1189 2.1189
0.89056 2.1189 2.1189
0.89082 2.1193 2.1193
0.89108 2.1189 2.1189
0.89134 2.1189 2.1189
0.89161 2.1189 2.1189
0.89187 2.1188 2.1188
0.89213 2.1189 2.1189
0.89240 2.1189 2.1189
0.89266 2.1189 2.1189
0.89292 2.1188 2.1188
0.89319 2.1189 2.1189
0.89345 2.1194 2.1194
0.89371 2.1189 2.1189
0.89398 2.1189 2.1189
0.89424 2.1188 2.1188
0.89450 2.1189 2.1189
0.89476 2.1189 2.1189
0.89503 2.1189 2.1189
0.89529 2.1188 2.1188
0.89555 2.1189 2.1189
0.89582 2.1194 2.1194
0.89608 2.1189 2.1189
0.89634 2.1188 2.1188
0.89661 2.1189 2.1189
0.89687 2.1189 2.1189
0.89713 2.1189 2.1189
0.89740 2.1189 2.1189
0.89766 2.1189 2.1189
0.89792 2.1189 2.1189
0.89818 2.1189 2.1189
0.89845 2.1194 2.1194
0.89871 2.1189 2.1189
0.89897 2.1189 2.1189
0.89924 2.1189 2.1189
0.89950 2.1189 2.1189
0.89976 2.1189 2.1189
0.90003 2.1189 2.1189
0.90029 2.1189 2.1189
0.90055 2.1189 2.1189
0.90082 2.1194 2.1194
0.90108 2.1189 2.1189
0.90134 2.1189 2.1189
0.90160 2.1189 2.1189
0.90187 2.1189 2.1189
0.90213 2.1189 2.1189
0.90239 2.1189 2.1189
0.90266 2.1189 2.1189
0.90292 2.1189 2.1189
0.90318 2.1189 2.1189
0.90345 2.1194 2.1194
0.90371 2.1189 2.1189
0.90397 2.1189 2.1189
0.90424 2.1189 2.1189
0.90450 2.1189 2.1189
0.90476 2.1189 2.1189
0.90503 2.1189 2.1189
0.90529 2.1189 2.1189
0.90555 2.1189 2.1189
0.90581 2.1194 2.1194
0.90608 2.1189 2.1189
0.90634 2.1189 2.1189
0.90660 2.1189 2.1189
0.90687 2.1189 2.1189
0.90713 2.1189 2.1189
0.90739 2.1189 2.1189
0.90766 2.1189 2.1189
0.90792 2.1189 2.1189
0.90818 2.1189 2.1189
0.90845 2.1194 2.1194
0.90871 2.1189 2.1189
0.90897 2.1189 2.1189
0.90923 2.1189 2.1189
0.90950 2.1189 2.1189
0.90976 2.1189 2.1189
0.91002 2.1189 2.1189
0.91029 2.1189 2.1189
0.91055 2.1189 2.1189
0.91081 2.1194 2.1194
0.91108 2.1189 2.1189
0.91134 2.1189 2.1189
0.91160 2.1189 2.1189
0.91187 2.1189 2.1189
0.91213 2.1189 2.1189
0.91239 2.1189 2.1189
0.91265 2.1189 2.1189
0.91292 2.1189 2.1189
0.91318 2.1189 2.1189
0.91344 2.1194 2.1194
0.91371 2.1189 2.1189
0.91397 2.1189 2.1189
0.91423 2.1189 2.1189
0.91450 2.1189 2.1189
0.91476 2.1189 2.1189
0.91502 2.1189 2.1189
0.91529 2.1189 2.1189
0.91555 2.1189 2.1189
0.91581 2.1189 2.1189
0.91607 2.1194 2.1194
0.91634 2.1189 2.1189
0.91660 2.1189 2.1189
0.91686 2.2848 2.2848
0.91713 2.2848 2.2848
0.91739 2.2849 2.2849
0.91765 2.2848 2.2848
0.91792 2.2848 2.2848
0.91818 2.2849 2.2849
0.91844 2.2854 2.2854
0.91871 2.2848 2.2848
0.91897 2.2849 2.2849
0.91923 2.2848 2.2848
0.91949 2.2848 2.2848
0.91976 2.2849 2.2849
0.92002 2.2848 2.2848
0.92028 2.2849 2.2849
0.92055 2.2848 2.2848
0.92081 2.2848 2.2848
0.92107 2.2854 2.2854
0.92134 2.2848 2.2848
0.92160 2.2848 2.2848
0.92186 2.2849 2.2849
0.92213 2.2848 2.2848
0.92239 2.2848 2.2848
0.92265 2.2849 2.2849
0.92292 2.2848 2.2848
0.92318 2.2848 2.2848
0.92344 2.2854 2.2854
0.92370 2.2848 2.2848
0.92397 2.2849 2.2849
0.92423 2.2848 2.2848
0.92449 2.2848 2.2848
0.92476 2.2849 2.2849
0.92502 2.2848 2.2848
0.92528 2.2848 2.2848
0.92555 2.2849 2.2849
0.92581 2.2848 2.2848
0.92607 2.2854 2.2854
0.92634 2.2849 2.2849
0.92660 2.2848 2.2848
0.92686 2.2848 2.2848
0.92712 2.2849 2.2849
0.92739 2.2848 2.2848
0.92765 2.2849 2.2849
0.92791 2.2848 2.2848
0.92818 2.2848 2.2848
0.92844 2.2854 2.2854
0.92870 2.2848 2.2848
0.92897 2.2848 2.2848
0.92923 2.2849 2.2849
0.92949 2.2848 2.2848
0.92976 2.2848 2.2848
0.93002 2.2849 2.2849
0.93028 2.2848 2.2848
0.93054 2.2849 2.2849
0.93081 2.2848 2.2848
0.93107 2.2854 2.2854
0.93133 2.2849 2.2849
0.93160 2.2848 2.2848
0.93186 2.2848 2.2848
0.93212 2.2849 2.2849
0.93239 2.2848 2.2848
0.93265 2.2848 2.2848
0.93291 2.2849 2.2849
0.93318 2.2848 2.2848
0.93344 2.2854 2.2854
0.93370 2.2849 2.2849
0.93396 2.2848 2.2848
0.93423 2.2849 2.2849
0.93449 2.2848 2.2848
0.93475 2.2848 2.2848
0.93502 2.2849 2.2849
0.93528 2.2848 2.2848
0.93554 2.2848 2.2848
0.93581 2.2849 2.2849
0.93607 2.2854 2.2854
0.93633 2.2848 2.2848
0.93660 2.2849 2.2849
0.93686 2.2848 2.2848
0.93712 2.2848 2.2848
0.93738 2.2849 2.2849
0.93765 2.2848 2.2848
0.93791 2.2849 2.2849
0.93817 2.2848 2.2848
0.93844 2.2848 2.2848
0.93870 2.2854 2.2854
0.93896 2.2848 2.2848
0.93923 2.2848 2.2848
0.93949 2.2849 2.2849
0.93975 2.2848 2.2848
0.94002 2.2848 2.2848
0.94028 2.2849 2.2849
0.94054 2.2848 2.2848
0.94081 2.2848 2.2848
0.94107 2.2854 2.2854
0.94133 2.2848 2.2848
0.94159 2.2849 2.2849
0.94186 2.2848 2.2848
0.94212 2.2848 2.2848
0.94238 2.2849 2.2849
0.94265 2.2848 2.2848
0.94291 2.2848 2.2848
0.94317 2.2849 2.2849
0.94344 2.2848 2.2848
0.94370 2.2854 2.2854
0.94396 2.2849 2.2849
0.94423 2.2848 2.2848
0.94449 2.2849 2.2849
0.94475 2.2848 2.2848
0.94501 2.2848 2.2848
0.94528 2.2849 2.2849
0.94554 2.2848 2.2848
0.94580 2.2848 2.2848
0.94607 2.2854 2.2854
0.94633 2.2848 2.2848
0.94659 2.2848 2.2848
0.94686 2.2849 2.2849
0.94712 2.2848 2.2848
0.94738 2.2848 2.2848
0.94765 2.4380 2.4380
0.94791 2.4380 2.4380
0.94817 2.4380 2.4380
0.94843 2.4380 2.4380
0.94870 2.4385 2.4385
0.94896 2.4380 2.4380
0.94922 2.4380 2.4380
0.94949 2.4380 2.4380
0.94975 2.4380 2.4380
0.95001 2.4380 2.4380
0.95028 2.4380 2.4380
0.95054 2.4380 2.4380
0.95080 2.4380 2.4380
0.95107 2.4386 2.4386
0.95133 2.4380 2.4380
0.95159 2.4380 2.4380
0.95185 2.4380 2.4380
0.95212 2.4380 2.4380
0.95238 2.4380 2.4380
0.95264 2.4380 2.4380
0.95291 2.4380 2.4380
0.95317 2.4380 2.4380
0.95343 2.4380 2.4380
0.95370 2.4386 2.4386
0.95396 2.4380 2.4380
0.95422 2.4380 2.4380
0.95449 2.4380 2.4380
0.95475 2.4380 2.4380
0.95501 2.4380 2.4380
0.95527 2.4380 2.4380
0.95554 2.4380 2.4380
0.95580 2.4380 2.4380
0.95606 2.4386 2.4386
0.95633 2.4380 2.4380
0.95659 2.4380 2.4380
0.95685 2.4380 2.4380
0.95712 2.4380 2.4380
0.95738 2.4380 2.4380
0.95764 2.4380 2.4380
0.95791 2.4380 2.4380
0.95817 2.4380 2.4380
0.95843 2.4380 2.4380
0.95870 2.4386 2.4386
0.95896 2.4380 2.4380
0.95922 2.4380 2.4380
0.95948 2.4380 2.4380
0.95975 2.4380 2.4380
0.96001 2.4380 2.4380
0.96027 2.4380 2.4380
0.96054 2.4380 2.4380
0.96080 2.4380 2.4380
0.96106 2.4386 2.4386
0.96133 2.4380 2.4380
0.96159 2.4380 2.4380
0.96185 2.4380 2.4380
0.96212 2.4380 2.4380
0.96238 2.4380 2.4380
0.96264 2.4380 2.4380
0.96290 2.4380 2.4380
0.96317 2.4380 2.4380
0.96343 2.4380 2.4380
0.96369 2.4386 2.4386
0.96396 2.4380 2.4380
0.96422 2.4380 2.4380
0.96448 2.4380 2.4380
0.96475 2.4380 2.4380
0.96501 2.4380 2.4380
0.96527 2.4380 2.4380
0.96554 2.4380 2.4380
0.96580 2.4380 2.4380
0.96606 2.4380 2.4380
0.96632 2.4386 2.4386
0.96659 2.4380 2.4380
0.96685 2.4380 2.4380
0.96711 2.4380 2.4380
0.96738 2.4380 2.4380
0.96764 2.4380 2.4380
0.96790 2.4380 2.4380
0.96817 2.4380 2.4380
0.96843 2.4380 2.4380
0.96869 2.4386 2.4386
0.96896 2.4380 2.4380
0.96922 2.4380 2.4380
0.96948 2.6040 2.6040
0.96974 2.6040 2.6040
0.97001 2.6040 2.6040
0.97027 2.6040 2.6040
0.97053 2.6040 2.6040
0.97080 2.6040 2.6040
0.97106 2.6040 2.6040
0.97132 2.6045 2.6045
0.97159 2.6040 2.6040
0.97185 2.6040 2.6040
0.97211 2.6040 2.6040
0.97238 2.6040 2.6040
0.97264 2.6040 2.6040
0.97290 2.6040 2.6040
0.97316 2.6040 2.6040
0.97343 2.6040 2.6040
0.97369 2.6045 2.6045
0.97395 2.6040 2.6040
0.97422 2.6040 2.6040
0.97448 2.6040 2.6040
0.97474 2.6040 2.6040
0.97501 2.6040 2.6040
0.97527 2.6040 2.6040
0.97553 2.6040 2.6040
0.97580 2.6040 2.6040
0.97606 2.6040 2.6040
0.97632 2.6046 2.6046
0.97659 2.6040 2.6040
0.97685 2.6040 2.6040
0.97711 2.6040 2.6040
0.97737 2.6040 2.6040
0.97764 2.6040 2.6040
0.97790 2.6040 2.6040
0.97816 2.6040 2.6040
0.97843 2.6040 2.6040
0.97869 2.6046 2.6046
0.97895 2.6040 2.6040
